nres,me,ma,name,sasa_sc,sasa_bb,mass_error,class,gyr,linearity
34,0.5820531,0.5714995,5y0uA02,2407.617,619.1521,-0.068687886,3,9.254993297865305,0.2722056852313325
34,0.59608614,0.3053233,2g0qA02,3413.045,509.28094,-0.071472615,6,14.812790086471086,0.4356702966609143
34,-0.118298136,0.0870634,3kihC01,2387.3215,933.24194,-0.068240814,2,10.75500254598751,0.3163236042937503
34,1.1131076,0.5306078,3kqgF01,2971.0999,411.44254,-0.07552425,1,14.989737045186502,0.44087461897607355
34,0.25373462,0.30465168,4e0iA01,2236.1843,700.8323,-0.07024431,4,8.434293392769227,0.2480674527285067
34,0.65571547,0.45411244,3epmA03,2504.5017,530.29205,-0.06517874,6,9.372314741740901,0.2756563159335559
34,0.16262949,0.34318632,3cngA01,2254.8074,706.23517,-0.06946051,2,9.207347193174378,0.2708043292110111
34,0.7629717,0.4749021,1u96A01,2722.787,467.03354,-0.06889678,1,9.679877207565559,0.2847022708107517
34,0.88627166,0.6893934,2r46A04,2708.7107,411.22708,-0.06730513,6,9.464955219148521,0.27838103585730944
34,0.8966976,0.49247473,2a7kH02,3015.2283,427.7394,-0.072827436,1,14.810680102860355,0.4356082383194222
34,1.1805177,0.5633067,3nfqA01,3362.6755,294.56866,-0.07231471,1,15.50958053315773,0.4561641333281685
34,0.39189753,0.30115485,1zmbA02,2546.7803,576.4084,-0.07078882,6,9.588572272767161,0.2820168315519753
34,0.48106337,0.33569553,3brcA01,2629.3972,547.647,-0.07093394,1,10.354847384068279,0.3045543348255376
34,0.4405643,0.508528,1ml8A01,2041.2068,731.4544,-0.09937195,2,9.90070265136745,0.291197136804925
34,0.71194094,0.451149,1wa9B03,2910.5188,474.89172,-0.0985105,1,12.900431404646989,0.3794244530778526
34,0.22786659,0.3166958,2el5A01,2166.1206,931.8685,-0.064188726,3,12.488655570359237,0.36731339912821287
34,0.751278,0.56693345,1pv0A01,2656.293,426.17502,-0.07155325,1,8.691452551880396,0.25563095740824693
34,0.5062527,0.40486267,1pgd003,2496.7065,579.5303,-0.064677395,1,9.41216348940981,0.27682833792381795
34,-0.1928675,0.17828976,1p0sL01,2392.3008,891.5509,-0.06750793,4,9.199604247500902,0.2705765955147324
35,0.5092562,0.462188,4ejqB01,2730.4526,684.8281,-0.07115696,6,10.710690143539644,0.30601971838684694
35,0.70717555,0.5452625,3mk7B01,2740.453,628.5324,-0.077143274,6,15.0121394490728,0.42891826997350857
35,0.41232708,0.49604562,2m1sA01,2613.5583,666.35297,-0.073125966,3,9.501368816972864,0.27146768048493897
35,0.6814654,0.55107605,3l3sA02,2799.3982,512.0428,-0.072168745,1,9.907738433594737,0.2830782409598496
35,0.49969086,0.3974277,2i3tD01,3027.84,638.75977,-0.07122108,6,10.33684741299832,0.29533849751423774
35,0.57984585,0.38725024,1zroA02,2925.0698,649.21765,-0.070279,1,10.254105931835486,0.2929744551952996
35,0.361525,0.37039742,2yt4A01,2295.0645,678.09955,-0.07158157,3,9.70972309732993,0.2774206599237123
35,0.7217561,0.4840931,1qexA01,2735.023,655.0096,-0.06667821,1,12.87544673020322,0.3678699065772349
35,0.41532862,0.52630204,3h99A02,1819.4467,572.06134,-0.067257896,2,7.703841016460811,0.22010974332745176
35,0.49125952,0.46086416,1pzxA02,2330.6086,657.9236,-0.069120795,2,8.82844359622351,0.252241245606386
35,0.44438854,0.5717282,2cs8A01,2199.8035,718.15125,-0.06953045,4,8.477087002386575,0.24220248578247358
35,0.27000087,0.39247367,3u50C02,2282.4846,625.9048,-0.06492348,2,8.53420062419017,0.24383430354829058
35,0.36799574,0.31957194,1b9xC02,2823.4973,705.27075,-0.09311414,1,10.609238713386521,0.30312110609675774
35,0.024228297,0.2997382,1yukA02,2464.9248,824.3897,-0.09854242,6,11.427313811384769,0.3264946803252791
35,0.24831142,0.20956245,3tgnA01,3055.886,753.77515,-0.095943436,6,13.895160657514456,0.39700459021469875
35,0.23505911,0.4414037,1u5kA03,2018.6962,746.7625,-0.06952348,6,8.162351829504217,0.23321005227154906
35,0.30729666,0.45809293,1xutA01,2358.2263,667.3117,-0.06310403,4,9.114229616196665,0.26040656046276184
35,-0.15835592,0.061282597,1kf6A04,2631.1013,824.41077,-0.07050302,4,13.4880793802212,0.38537369657774856
35,0.9947844,0.54295814,2yiuB02,3354.5327,380.02386,-0.09234942,1,15.089193811467275,0.4311198231847793
35,0.5924478,0.42716146,2nz2A03,3001.1118,630.37726,-0.098320596,1,15.118359586409932,0.43195313104028377
35,1.0489,0.5125412,1yx5A01,3115.1191,470.74365,-0.06881344,6,15.19867801107033,0.434247943173438
35,0.11926255,0.25176275,2k4xA01,2440.5994,882.20416,-0.0639444,6,11.816387099213378,0.33761105997752505
35,0.4629921,0.48844552,1nt2A01,2525.8533,618.008,-0.06895444,3,8.89634569040554,0.25418130544015827
35,0.6891555,0.4784484,1x93A01,3104.1472,517.7442,-0.071715124,1,10.465121138138908,0.29900346108968306
36,0.9389684,0.52258253,3ir9A01,2990.109,550.0517,-0.07153307,1,16.52159789065269,0.4589332747403525
36,0.7173186,0.5090165,2py5A04,2684.5984,551.3358,-0.07327354,1,10.298678964168554,0.2860744156713487
36,0.4998673,0.46768492,2c9wA02,2334.218,644.6651,-0.07230695,1,9.780083228881553,0.27166897858004313
36,0.7278972,0.4902864,2rjzA01,3010.9646,546.11743,-0.07044827,1,10.896746079341348,0.30268739109281523
36,0.42771062,0.58993393,1zlhB02,1875.0845,795.13715,-0.08190861,2,8.125763176467585,0.22571564379076625
36,0.25667894,0.26190093,1r5sA01,2503.588,859.9045,-0.06469982,1,10.569155593168878,0.29358765536580217
36,0.5791962,0.3821458,2cb9A02,2983.1448,655.195,-0.08894354,6,13.388004569351892,0.37188901581533035
36,0.33209136,0.4336067,1u5mA01,2395.2244,651.2992,-0.06685001,2,9.19236846958372,0.25534356859954777
36,0.16179965,0.39027035,1y07B01,1964.1438,992.58203,-0.07003905,6,9.571687007127206,0.2658801946424224
36,0.6663967,0.4101964,1vf5Q01,2885.8748,750.0272,-0.07291937,1,17.298428320696345,0.4805118977971207
36,-0.14055157,0.060694944,2l93A01,2487.032,887.0379,-0.06783826,4,9.530703675918906,0.26474176877552513
37,1.0270581,0.6995975,7nywJ02,2957.844,464.46432,-0.0710728,1,11.50666771555047,0.3109910193392019
37,0.07562545,0.32989836,4tpuA02,2191.349,647.8187,-0.08256766,2,8.399313943663989,0.2270084849638916
37,0.09451124,0.02044433,6kp2B02,3857.705,824.1832,-0.06294336,6,15.013576103111722,0.40577232711112765
37,0.5882159,0.5276978,3pl5A02,2364.7402,666.2485,-0.074404426,2,9.33873990377413,0.2523983757776792
37,-0.17852393,0.12884791,3vk6A02,3151.8496,1047.9148,-0.0733142,6,11.601502503324907,0.313554121711484
37,0.27799493,0.16085559,4ip2A03,2813.2922,827.65875,-0.066110365,1,14.850607180612027,0.4013677616381629
37,0.5515302,0.55114824,1vx7a01,3143.512,716.6712,-0.07396779,6,10.354792402353706,0.2798592541176677
37,0.51000524,0.42280406,2uvaG13,2762.9746,595.4306,-0.06996941,6,9.817309471453157,0.2653326884176529
37,0.3440895,0.32489184,2ganA02,3433.3308,649.00543,-0.07086147,6,10.576034827331032,0.2858387791170549
37,0.6957838,0.45874795,3k4iC02,2964.8267,560.2774,-0.072775565,1,13.01429834254485,0.3517377930417527
37,0.07757056,0.38546196,3df7A03,2255.193,756.6614,-0.07108229,2,8.594163484865732,0.23227468878015492
37,0.38310048,0.36375982,2jubA01,2207.9412,900.8788,-0.07337655,3,9.197816157661967,0.24858962588275585
37,0.46055666,0.44330242,2qrdB01,2961.7678,709.6607,-0.07191892,2,11.636625133506177,0.31450338198665345
37,0.09233367,0.45884353,2pptA01,1832.9536,955.2765,-0.07279429,2,8.951534919033842,0.24193337619010383
37,0.6326498,0.63862634,2b68A01,2608.74,671.3654,-0.06652604,3,9.87316577136239,0.2668423181449294
37,0.7063672,0.5934288,2e1mA04,2538.8196,531.9845,-0.06686404,3,9.351593991160495,0.25274578354487826
37,0.1642334,0.29093,1flcA01,2436.9434,827.60645,-0.0704665,2,10.18705333096737,0.2753257657018208
37,0.63252634,0.3050659,2k9qA02,3378.5696,572.7462,-0.06881989,6,13.039860734620483,0.35242866850325627
38,0.93255824,0.7233979,6p5uA02,2783.7554,472.22205,-0.070220456,6,9.901823183036893,0.26057429429044454
38,0.3565574,0.49554908,3d6wB02,2338.011,798.4294,-0.07000955,2,9.612935006735079,0.25297197386144943
38,0.44950274,0.34995142,3kysB01,3205.6646,794.59033,-0.07047512,6,13.228839497657965,0.3481273552015254
38,0.19839379,0.24128535,3fs8A02,2890.575,627.9895,-0.070305906,6,11.193034635220574,0.2945535430321204
38,1.2840489,0.6414305,2vrsC01,3215.3828,411.95944,-0.0715071,1,16.659737306097096,0.4384141396341341
38,0.32447883,0.47535196,3iayA06,2413.288,640.8523,-0.09382644,6,8.791466381043259,0.23135437844850681
38,0.77494776,0.6562514,3ihjA02,2422.907,456.5783,-0.096990414,1,8.88831135023161,0.2339029302692529
38,0.30046588,0.4881979,1vziA01,2335.142,780.4303,-0.07012247,2,9.29564763993389,0.24462230631404971
38,0.67450833,0.5311904,2e1mA01,2973.2856,576.09314,-0.07326462,6,11.914032570091221,0.3135271728971374
38,-0.23532335,0.099540845,2pbzA03,2442.4915,773.94824,-0.07026127,3,8.976665375842439,0.23622803620637997
38,-0.24304026,-0.024469405,2zixA01,3418.3594,1053.9529,-0.0736333,6,14.147168505536449,0.3722939080404329
38,0.78695077,0.47426593,1slqE02,3361.1875,584.57874,-0.072452545,1,16.988639385595306,0.44706945751566596
38,0.74523836,0.55346006,2l8tB01,2828.8782,563.27,-0.07042878,6,10.0295196850961,0.26393472855516054
38,0.5663633,0.5283249,2vfrA05,2546.4492,753.27625,-0.072662786,1,9.873909661968078,0.2598397279465284
38,0.42020375,0.38199288,3k6sH04,2508.1873,858.61505,-0.064635895,2,11.045038339087021,0.29065890366018476
38,0.28320062,0.5889536,1zlhB01,1737.7861,832.7134,-0.07685612,3,8.550907979080534,0.22502389418632984
38,0.5702022,0.4136089,2z9eA01,2981.7817,715.33997,-0.09468589,1,11.906985447124441,0.3133417222927484
38,0.49514177,0.47624415,3jr7A02,2448.073,630.075,-0.06995211,2,9.47052867325571,0.24922443876988712
38,0.8171158,0.7659058,2kc6A01,2122.193,582.7484,-0.06075967,1,8.130712431554745,0.2139661166198617
38,0.8783511,0.7212835,3d55A01,2697.7786,521.0788,-0.071631126,3,9.255708314111143,0.24357127142397744
38,0.4261814,0.5151801,1l1oC02,2364.2705,586.7039,-0.0660596,2,8.684324584786857,0.22853485749439098
38,0.5499434,0.42103434,2yq3A03,2942.1536,562.00415,-0.06555429,6,9.808991241252789,0.25813134845402075
38,0.30726236,0.4465222,1k3eB01,2610.1504,788.4406,-0.0724589,1,9.728988251443317,0.25602600661692937
38,0.93422693,0.60069704,2i15A01,3424.0437,489.1006,-0.06981829,1,13.433166925878332,0.3535043927862719
38,0.63866174,0.3655831,1fs0E02,3473.6282,620.3213,-0.071120195,1,17.30248660213308,0.45532859479297577
38,0.42601597,0.2748083,1pv3A01,2589.3723,945.1217,-0.072415195,1,15.446965934849446,0.40649910354866964
38,0.68620545,0.6214462,1dgwY01,2770.9912,577.3298,-0.06977697,1,9.447231575207281,0.24861135724229688
38,0.40475112,0.5492656,1g1tA02,2173.3743,769.3281,-0.060508005,2,9.345569794641603,0.2459360472274106
38,0.757037,0.6781588,2eqgA01,2725.3945,580.33234,-0.065691605,4,9.482261584321448,0.24953319958740652
39,0.62430185,0.6702439,6xi7B02,2762.3376,610.2567,-0.06920453,3,8.786155621138322,0.22528604156764928
39,0.82358974,0.47526395,4h63F02,3522.2466,527.4329,-0.06939959,6,16.878198937033954,0.43277433171881935
39,0.50913894,0.6272646,5vmzA01,2547.683,637.832,-0.068232074,3,9.908683302127974,0.254068802618666
39,0.91649115,0.7459702,8a93D01,2800.293,618.3698,-0.097932026,1,9.932344719504265,0.2546755056283145
39,1.2229292,0.64518034,4c7rA02,4075.0942,326.65964,-0.071716234,1,17.111534983660555,0.43875730727334755
39,0.34984678,0.44306707,5h3xA03,2577.3904,658.7847,-0.066382684,3,9.2064453355549,0.2360627009116641
39,0.99037766,0.52193785,3qc1A02,3505.0745,492.9241,-0.07283964,6,16.957619082679134,0.4348107457097214
39,0.73670775,0.41436866,4fcyB05,3686.668,613.21027,-0.07578659,6,16.70384144738501,0.4283036268560259
39,0.74095064,0.51977056,3ei3B01,2937.0435,675.3018,-0.07293616,1,12.611670908813856,0.32337617714907324
39,1.3017936,0.6839666,4hh2A02,3847.6914,361.21838,-0.07091525,1,17.212777145409405,0.4413532601387027
39,-0.08362014,0.17796448,3dclA03,2468.4666,1109.0504,-0.06895511,4,10.982421843827948,0.28160056009815254
39,1.2228909,0.6389745,1zr4A02,3459.946,513.0527,-0.07260692,6,16.929948741532158,0.43410124978287584
39,0.64924556,0.5040269,2jubA02,2883.284,625.01855,-0.072809555,2,10.577861072767423,0.27122720699403646
39,0.8774599,0.7179555,2r1fA03,2717.96,595.2115,-0.06584848,3,10.65986003633183,0.27332974452132897
39,0.59557563,0.4962374,2kpiA01,2730.2524,673.816,-0.06669913,2,9.376619756595993,0.24042614760502545
39,1.007531,0.90665066,4u7bA02,2446.8665,617.04486,-0.06852385,1,8.84088274648334,0.2266893011918805
39,0.19507767,0.23269396,2v4jC01,2526.7622,781.74744,-0.06507902,3,9.712004630566977,0.2490257597581276
39,0.897885,0.5111958,1p4dA02,3408.042,623.80566,-0.06908483,6,16.0195507986092,0.41075771278485124
39,0.74804765,0.5417904,2q2eB04,3091.1719,576.36365,-0.07987163,6,10.861253244323606,0.2784936729313745
39,0.60966843,0.6433847,1nxuA03,2238.8455,720.18195,-0.072224274,3,8.973982557255571,0.23010211685270696
39,0.5849205,0.5028726,2pmzF02,2728.0884,569.5056,-0.071752,1,9.626133958986523,0.24682394766632113
39,0.7370637,0.41213384,4a18U02,3562.738,604.23,-0.07533353,6,16.577822430781,0.4250723700200257
39,0.053000152,0.20914724,1sr8A01,2671.2244,667.9757,-0.0890499,3,8.671823474557364,0.22235444806557345
39,0.48584738,0.5958875,1s7mB01,2148.648,857.19165,-0.08129276,2,9.345986101567819,0.23964066927096972
39,0.71910435,0.6548471,2lqlA01,2659.2874,632.2994,-0.06513697,1,9.771487082709935,0.2505509508387163
39,0.6717948,0.63898987,2lojA01,2517.7961,714.0447,-0.07151646,2,9.372864747071437,0.24032986530952405
39,0.31475562,0.20508969,1vs5U01,3584.2825,696.1966,-0.074587725,1,13.399653030469965,0.3435808469351273
39,0.4493205,0.6006644,1yo8A03,2473.2007,856.1035,-0.0628909,2,10.232349197497246,0.26236792814095505
39,0.7309816,0.36222312,1vx7L02,4385.503,581.99774,-0.07700943,6,17.000060661058093,0.43589899130918186
39,0.36719233,0.5004149,2rngA01,2157.1812,728.41876,-0.07511843,3,9.038842011646993,0.23176517978582034
39,0.30058697,0.45493013,1irxA03,2789.7815,793.2202,-0.075782895,6,10.111490001406638,0.259268974395042
40,0.46529964,0.51272887,1h8pA01,2358.9646,606.6442,-0.06473015,2,8.511093660101695,0.21277734150254238
40,0.9598042,0.5555184,4il6X00,3393.8308,645.5615,-0.075189576,1,17.934122883496407,0.44835307208741015
40,0.9781223,0.48598716,5ey2D02,3322.6895,506.8095,-0.09540276,6,18.065717930646297,0.4516429482661574
40,0.17355016,0.12847897,4lh9A00,3599.248,939.2203,-0.068653956,6,12.771713006037867,0.3192928251509467
40,0.36093307,0.42178282,3s6xC03,2792.0435,850.369,-0.07326295,2,12.496554748674699,0.3124138687168675
40,0.48219642,0.67905533,3fsyA02,2476.1863,754.7703,-0.07110305,3,9.790922978478596,0.2447730744619649
40,0.16905956,0.45739183,4n4fA02,2660.7024,875.3237,-0.06670486,3,11.34245512326439,0.28356137808160975
40,1.0182104,0.8700596,3htmA02,2486.7158,516.3891,-0.08212868,6,8.78097561173375,0.21952439029334375
40,0.9034768,0.49842682,2kwzA00,3476.5334,686.83276,-0.07680059,6,16.10708031725289,0.4026770079313223
40,0.77123475,0.49106997,2mjfA00,3334.1084,754.1535,-0.06487932,6,14.451210193709546,0.3612802548427386
40,0.61497563,0.74669486,4tn3A01,2481.7097,728.07166,-0.072356224,3,9.193124994159563,0.22982812485398907
40,0.82700187,0.6333836,3fldA01,2752.6897,664.4908,-0.071049705,6,11.377286841741274,0.28443217104353186
40,0.932197,0.6285309,2k9qA01,3121.802,526.0452,-0.07225326,1,10.30663076128839,0.2576657690322098
40,0.77251273,0.42509395,3ivpA02,3409.9744,643.36346,-0.072569765,6,12.351452284917768,0.3087863071229442
40,1.163675,0.63205403,3mhsC01,3587.5376,462.2353,-0.08642006,1,16.93877125646172,0.423469281411543
40,1.004455,0.5114264,2j5uB01,3919.3716,518.77686,-0.07165945,1,17.754960828248525,0.4438740207062131
40,0.89627355,0.61743665,4fzbA02,3230.2832,516.2651,-0.06881347,1,13.028707325274494,0.32571768313186233
40,1.191676,0.681435,2rmfA00,3464.435,396.8054,-0.06851379,6,16.873733429884016,0.4218433357471004
40,0.41693896,0.3522499,2l9bB00,3673.6265,762.0822,-0.07367493,6,12.507679876497653,0.3126919969124413
40,0.2740959,0.40483877,3gqhA02,2860.3833,828.69476,-0.06893507,4,12.612426249899992,0.31531065624749977
40,0.66752267,0.6914599,2lg4A00,2446.9756,725.6999,-0.067741156,1,8.719014645733605,0.21797536614334012
40,0.24566665,0.4882777,2pspA02,2142.0405,757.02625,-0.06494151,4,8.924109360522793,0.22310273401306985
40,0.5595018,0.67933035,1wzoA01,2442.0715,717.7412,-0.07212177,2,8.647856416969498,0.21619641042423746
40,1.343069,0.7150474,1jekA00,3494.191,403.07233,-0.073060825,1,17.543674895115945,0.43859187237789865
40,1.0022951,0.5315112,1g2cB00,3465.7883,566.3011,-0.06628793,1,18.244927023268378,0.45612317558170945
40,0.7614206,0.7067403,2rngA02,2738.1948,595.1738,-0.05844231,2,8.480817735696371,0.21202044339240927
40,0.9226943,0.5672991,2d7cC00,3744.739,534.5832,-0.06975811,1,16.290132760580615,0.4072533190145154
40,0.41610822,0.35122862,1amlA00,3019.552,966.8457,-0.064770214,4,12.590180167953497,0.31475450419883744
40,0.35722867,0.3558745,1ufkA02,2825.4126,623.8146,-0.07005567,1,11.23315393977204,0.280828848494301
40,0.15341055,0.37877843,1m9oA00,2695.7751,956.3747,-0.06699488,4,10.995301729885181,0.2748825432471295
40,0.79915214,0.61024433,2koeA00,3067.5107,562.111,-0.06809144,1,11.282029978240457,0.28205074945601144
40,0.34000313,0.5313419,1bbgA00,1977.6157,823.6267,-0.061398994,3,8.347532120934465,0.20868830302336164
40,0.13139899,0.122953855,2pqrC00,3849.3289,894.76544,-0.081679955,6,16.748459375044934,0.4187114843761234
40,0.32240114,0.31484887,1vwxI02,2926.5708,862.1111,-0.066189334,3,11.016728492819183,0.2754182123204796
40,0.9360679,0.6824499,2lnzA00,3129.579,517.3972,-0.06696292,1,10.753247732444837,0.26883119331112093
40,0.9807991,0.5257407,1oryB00,3746.7852,568.848,-0.07682576,6,13.512885427491895,0.33782213568729735
40,0.85210603,0.48229966,2lnuA01,3627.8323,534.987,-0.062051143,6,14.33126686368034,0.3582816715920085
40,0.98919535,0.5270211,1m7lA00,3359.4512,666.1551,-0.06794047,1,18.36254878040895,0.45906371951022373
40,0.86546206,0.5827635,2arhA02,3195.1575,523.88055,-0.07184195,1,11.512410917983283,0.28781027294958206
40,0.19293384,0.33797455,1edxA00,2219.5525,636.6039,-0.06268106,4,8.81361330453565,0.22034033261339125
40,0.38802522,0.4052019,2vrsA02,2830.634,875.0041,-0.067111954,2,12.95643157255547,0.3239107893138867
40,0.5940244,0.44170696,3eabG00,2911.7231,731.9014,-0.06956581,6,11.115363922999741,0.27788409807499354
40,-0.25710577,-0.075146705,1ncqD00,3471.5088,1157.7917,-0.06650496,4,20.330839494559193,0.5082709873639798
40,0.6029463,0.41300875,1jjoA00,2937.9065,769.722,-0.065367036,1,12.193338556743926,0.30483346391859817
40,0.19178644,0.29582906,1przA02,3024.9578,829.79895,-0.0713558,6,10.230553961155369,0.2557638490288842
40,0.39794686,0.5179694,1y7jA00,2697.4727,746.0976,-0.06166629,4,9.339888159288535,0.23349720398221335
40,0.90067744,0.8579663,1erdA00,2141.6118,718.88385,-0.060247686,1,9.144448475420303,0.22861121188550756
40,0.63729185,0.5471533,2qqpD00,2512.4963,830.942,-0.07552304,6,10.725140553333715,0.26812851383334285
40,0.8069959,0.59392196,1gp8A00,2957.5444,637.9951,-0.07126199,4,10.89934168739375,0.2724835421848438
40,0.8478997,0.8319165,1aooA00,2362.3164,800.71136,-0.054768875,4,8.560919341492616,0.2140229835373154
40,0.6870694,0.5386884,1gxsB01,3095.077,707.52765,-0.06808159,6,11.307899058981754,0.28269747647454385
40,0.5181885,0.5278158,2l1qA00,2438.9097,658.1102,-0.06666845,4,8.678433025636838,0.21696082564092095
40,0.76095045,0.7624153,1a5tA02,2133.9382,694.2202,-0.07148854,1,8.380894960511473,0.2095223740127868
40,0.9937802,0.49527764,2l9uA00,3846.6108,623.69214,-0.07049935,1,16.962544654388235,0.4240636163597059
41,0.95844764,0.5247832,6igzJ00,3759.0947,530.01294,-0.07529365,1,15.98119868750364,0.38978533384155223
41,0.8699051,0.8003204,3gr0D01,3047.6184,581.4641,-0.07134806,3,9.630027553896797,0.23487872082675115
41,1.0409223,0.60203797,4bk0A02,3399.6675,458.67856,-0.07378321,6,11.06754247455567,0.2699400603550164
41,0.13968441,0.24596639,3zg9A00,3038.5398,934.55164,-0.07081364,6,17.06096715286299,0.416121150069829
41,-0.70057756,-0.316561,4wwtA01,3978.1091,1317.1079,-0.07146206,3,15.993647648929574,0.3900889670470628
41,1.0874757,1.0095304,5cz2G00,2556.982,486.9172,-0.080781095,1,8.57041735981149,0.20903456975149975
41,0.87441045,0.7222588,3tw8A03,3139.7014,575.2617,-0.07285688,6,11.216518327081914,0.2735736177337052
41,0.71352047,0.5322906,3b4sA02,3068.5088,737.0435,-0.06911805,1,12.323181566858896,0.30056540406972915
